Epoch Number, Total Squared Error, 
858, 1.024783, 
859, 1.024778, 
860, 1.024773, 
861, 1.024769, 
862, 1.024764, 
863, 1.024759, 
864, 1.024754, 
865, 1.024749, 
866, 1.024744, 
867, 1.024739, 
868, 1.024734, 
869, 1.024729, 
870, 1.024724, 
871, 1.024719, 
872, 1.024713, 
873, 1.024708, 
874, 1.024703, 
875, 1.024698, 
876, 1.024693, 
877, 1.024687, 
878, 1.024682, 
879, 1.024677, 
880, 1.024671, 
881, 1.024666, 
882, 1.024661, 
883, 1.024655, 
884, 1.024650, 
885, 1.024644, 
886, 1.024639, 
887, 1.024633, 
888, 1.024627, 
889, 1.024622, 
890, 1.024616, 
891, 1.024611, 
892, 1.024605, 
893, 1.024599, 
894, 1.024593, 
895, 1.024588, 
896, 1.024582, 
897, 1.024576, 
898, 1.024570, 
899, 1.024564, 
900, 1.024558, 
901, 1.024552, 
902, 1.024546, 
903, 1.024540, 
904, 1.024534, 
905, 1.024528, 
906, 1.024522, 
907, 1.024516, 
908, 1.024510, 
909, 1.024503, 
910, 1.024497, 
911, 1.024491, 
912, 1.024484, 
913, 1.024478, 
914, 1.024472, 
915, 1.024465, 
916, 1.024459, 
917, 1.024452, 
918, 1.024446, 
919, 1.024439, 
920, 1.024433, 
921, 1.024426, 
922, 1.024420, 
923, 1.024413, 
924, 1.024406, 
925, 1.024399, 
926, 1.024393, 
927, 1.024386, 
928, 1.024379, 
929, 1.024372, 
930, 1.024365, 
931, 1.024358, 
932, 1.024351, 
933, 1.024344, 
934, 1.024337, 
935, 1.024330, 
936, 1.024323, 
937, 1.024316, 
938, 1.024309, 
939, 1.024301, 
940, 1.024294, 
941, 1.024287, 
942, 1.024279, 
943, 1.024272, 
944, 1.024265, 
945, 1.024257, 
946, 1.024250, 
947, 1.024242, 
948, 1.024235, 
949, 1.024227, 
950, 1.024219, 
951, 1.024212, 
952, 1.024204, 
953, 1.024196, 
954, 1.024188, 
955, 1.024180, 
956, 1.024173, 
957, 1.024165, 
958, 1.024157, 
959, 1.024149, 
960, 1.024141, 
961, 1.024133, 
962, 1.024124, 
963, 1.024116, 
964, 1.024108, 
965, 1.024100, 
966, 1.024092, 
967, 1.024083, 
968, 1.024075, 
969, 1.024066, 
970, 1.024058, 
971, 1.024050, 
972, 1.024041, 
973, 1.024032, 
974, 1.024024, 
975, 1.024015, 
976, 1.024006, 
977, 1.023998, 
978, 1.023989, 
979, 1.023980, 
980, 1.023971, 
981, 1.023962, 
982, 1.023953, 
983, 1.023944, 
984, 1.023935, 
985, 1.023926, 
986, 1.023917, 
987, 1.023908, 
988, 1.023898, 
989, 1.023889, 
990, 1.023880, 
991, 1.023870, 
992, 1.023861, 
993, 1.023851, 
994, 1.023842, 
995, 1.023832, 
996, 1.023823, 
