Epoch Number, Total Squared Error, 
683, 1.029560, 
684, 1.029563, 
685, 1.029567, 
686, 1.029570, 
687, 1.029574, 
688, 1.029577, 
689, 1.029581, 
690, 1.029584, 
691, 1.029588, 
692, 1.029591, 
693, 1.029595, 
694, 1.029598, 
695, 1.029602, 
696, 1.029605, 
697, 1.029609, 
698, 1.029612, 
699, 1.029616, 
700, 1.029619, 
701, 1.029623, 
702, 1.029626, 
703, 1.029630, 
704, 1.029633, 
705, 1.029637, 
706, 1.029640, 
707, 1.029644, 
708, 1.029647, 
709, 1.029651, 
710, 1.029654, 
711, 1.029658, 
712, 1.029661, 
713, 1.029665, 
714, 1.029668, 
715, 1.029672, 
716, 1.029675, 
717, 1.029679, 
718, 1.029682, 
719, 1.029686, 
720, 1.029689, 
721, 1.029693, 
722, 1.029696, 
723, 1.029700, 
724, 1.029703, 
725, 1.029707, 
726, 1.029710, 
727, 1.029714, 
728, 1.029717, 
729, 1.029721, 
730, 1.029724, 
731, 1.029728, 
732, 1.029732, 
733, 1.029735, 
734, 1.029739, 
735, 1.029742, 
736, 1.029746, 
737, 1.029749, 
738, 1.029753, 
739, 1.029756, 
740, 1.029760, 
741, 1.029763, 
742, 1.029767, 
743, 1.029770, 
744, 1.029774, 
745, 1.029777, 
746, 1.029781, 
747, 1.029784, 
748, 1.029788, 
749, 1.029791, 
750, 1.029795, 
751, 1.029798, 
752, 1.029802, 
753, 1.029805, 
754, 1.029809, 
755, 1.029812, 
756, 1.029816, 
757, 1.029819, 
758, 1.029823, 
759, 1.029826, 
760, 1.029830, 
761, 1.029833, 
762, 1.029837, 
763, 1.029840, 
764, 1.029844, 
765, 1.029847, 
766, 1.029851, 
767, 1.029854, 
768, 1.029858, 
769, 1.029861, 
770, 1.029865, 
771, 1.029868, 
772, 1.029872, 
773, 1.029875, 
774, 1.029878, 
775, 1.029882, 
776, 1.029885, 
777, 1.029889, 
778, 1.029892, 
779, 1.029896, 
780, 1.029899, 
781, 1.029903, 
782, 1.029906, 
783, 1.029910, 
784, 1.029913, 
785, 1.029917, 
786, 1.029920, 
787, 1.029924, 
788, 1.029927, 
789, 1.029931, 
790, 1.029934, 
791, 1.029938, 
792, 1.029941, 
793, 1.029945, 
794, 1.029948, 
795, 1.029952, 
796, 1.029955, 
797, 1.029959, 
798, 1.029962, 
799, 1.029966, 
800, 1.029969, 
801, 1.029973, 
802, 1.029976, 
803, 1.029980, 
804, 1.029983, 
805, 1.029987, 
806, 1.029990, 
807, 1.029994, 
808, 1.029997, 
809, 1.030001, 
810, 1.030004, 
811, 1.030008, 
812, 1.030011, 
813, 1.030014, 
814, 1.030018, 
815, 1.030021, 
816, 1.030025, 
817, 1.030028, 
818, 1.030032, 
819, 1.030035, 
820, 1.030039, 
821, 1.030042, 
822, 1.030046, 
823, 1.030049, 
824, 1.030053, 
825, 1.030056, 
826, 1.030060, 
827, 1.030063, 
828, 1.030067, 
829, 1.030070, 
830, 1.030074, 
831, 1.030077, 
832, 1.030080, 
833, 1.030084, 
834, 1.030087, 
835, 1.030091, 
836, 1.030094, 
837, 1.030098, 
838, 1.030101, 
839, 1.030105, 
840, 1.030108, 
841, 1.030112, 
842, 1.030115, 
843, 1.030118, 
844, 1.030122, 
845, 1.030125, 
846, 1.030129, 
847, 1.030132, 
848, 1.030136, 
849, 1.030139, 
850, 1.030143, 
851, 1.030146, 
852, 1.030150, 
853, 1.030153, 
854, 1.030156, 
855, 1.030160, 
856, 1.030163, 
857, 1.030167, 
858, 1.030170, 
859, 1.030174, 
860, 1.030177, 
861, 1.030181, 
862, 1.030184, 
863, 1.030187, 
864, 1.030191, 
865, 1.030194, 
866, 1.030198, 
867, 1.030201, 
868, 1.030205, 
869, 1.030208, 
870, 1.030211, 
871, 1.030215, 
872, 1.030218, 
873, 1.030222, 
874, 1.030225, 
875, 1.030229, 
876, 1.030232, 
877, 1.030235, 
878, 1.030239, 
879, 1.030242, 
880, 1.030246, 
881, 1.030249, 
882, 1.030253, 
883, 1.030256, 
884, 1.030259, 
885, 1.030263, 
886, 1.030266, 
887, 1.030270, 
888, 1.030273, 
889, 1.030276, 
890, 1.030280, 
891, 1.030283, 
892, 1.030287, 
893, 1.030290, 
894, 1.030293, 
895, 1.030297, 
896, 1.030300, 
897, 1.030304, 
898, 1.030307, 
899, 1.030310, 
900, 1.030314, 
901, 1.030317, 
902, 1.030321, 
903, 1.030324, 
904, 1.030327, 
905, 1.030331, 
906, 1.030334, 
907, 1.030337, 
908, 1.030341, 
909, 1.030344, 
910, 1.030348, 
911, 1.030351, 
912, 1.030354, 
913, 1.030358, 
914, 1.030361, 
915, 1.030364, 
916, 1.030368, 
917, 1.030371, 
918, 1.030375, 
919, 1.030378, 
920, 1.030381, 
921, 1.030385, 
922, 1.030388, 
923, 1.030391, 
924, 1.030395, 
925, 1.030398, 
926, 1.030401, 
927, 1.030405, 
928, 1.030408, 
929, 1.030411, 
930, 1.030415, 
931, 1.030418, 
932, 1.030422, 
933, 1.030425, 
934, 1.030428, 
935, 1.030432, 
936, 1.030435, 
937, 1.030438, 
938, 1.030442, 
939, 1.030445, 
940, 1.030448, 
941, 1.030452, 
942, 1.030455, 
943, 1.030458, 
944, 1.030461, 
945, 1.030465, 
946, 1.030468, 
947, 1.030471, 
948, 1.030475, 
949, 1.030478, 
950, 1.030481, 
951, 1.030485, 
952, 1.030488, 
953, 1.030491, 
